Chicago,7/17/2025 3:30pm,07-17 Chicago-Jefferson and Harrison,7/17/2025 3:30pm,Thursday,8AM-4PM,,Sighting of one vehicle labeled US Customs and Border Patrol,Jefferson and Harrison,ICE Sighting,,,,,,,,,,
Chicago,7/17/2025 3:00pm,07-17 Chicago-Karlov and 26th,7/17/2025 3:00pm,Thursday,8AM-4PM,,"Around 8:30am a car was pulled over with two people inside. There were 5-6 masked agents that arrested them. There was a black SUV behind the car. 

Caller reported that at least 1-2 people were arrested and detained. No photos/videos since caller was driving.",Karlov and 26th,ICE Sighting,,Pulling up cars,,,,,,,,
Logan Square,7/16/2025 8:27pm,"07-16 Logan Square-Logan Square, Chicago, IL 60614, 60618, 60622, 60639, 60647",7/16/2025 5:49pm,Wednesday,8AM-4PM,,"2 Army truck, blacked out windows, missing number plates, no markings
No officers could be seen through windows
Fullerton + California
Driving east on Fullerton; Logan Square  -----probably just army stuff but caller was concerned it might be ICE since it was unusual

volunteer drove around entire area, saw nothing.","Logan Square, Chicago, IL 60614, 60618, 60622, 60639, 60647","ICE Sighting, Rumors",,,Chicago NWS,0,checked,,,,,
Downtown- Chicago,7/16/2025 8:19pm,"07-16 Downtown- Chicago-East 52nd and South Harper, Chicago, IL 60615",7/16/2025 4:07pm,Wednesday,8AM-4PM,,"an unmarked Ford Explorer with people wearing masks, asked if they were police, and he said no. Asked if they were  Ice, he said no, and they have bars on their cars. Ford Explorer license plate number DY96800.

Someone from our group went to check this out but didn't see anything","East 52nd and South Harper, Chicago, IL 60615","ICE Sighting, Rumors",,,Hyde Park/Woodlawn,0,checked,,,,,
Aurora,7/16/2025 7:51pm,"07-16 Aurora-424 Front Street, Aurora, IL 60505",7/16/2025 4:06pm,Wednesday,8AM-4PM,,"Online post with a picture of two officers standing in front of an unmarked white pick up.

we confirmed the sighting but no one was taken (not the ""right person""), staying on high alert","424 Front Street, Aurora, IL 60505","ICE Sighting, Home Raid",,,Aurora,0,checked,,,,,
Peoria ,7/16/2025 7:46pm,"07-16 Peoria -100 NE Monroe St, Peoria, IL 61602",7/16/2025 3:17pm,Wednesday,8AM-4PM,,"FED vans outside that dont look like the usual vans. 
It’s not ICE activity. They’re with the Attorney General. They were really courteous and explained they were not ICE. They are investigating medical fraud at the dentist office here","100 NE Monroe St, Peoria, IL 61602","False, ICE Sighting",,,SW Suburbs,0,checked,,,,,
Joliet,7/16/2025 2:30am,07-16 Joliet-1400 W Jefferson St,7/16/2025 2:30am,Wednesday,4PM-12AM,,"Several black cars without ID, black vests, jean pants, ""did not look like joliet police""",1400 W Jefferson St,Rumors,,,,,,,,,,
Evanston,7/15/2025 9:11pm,"07-14 Evanston-Evanston, IL on Oakton Street",7/14/2025 10:11pm,Monday,4PM-12AM,,"possible ICE sighting in Evanston, IL on Oakton Street (exact address not provided). the caller described a Black Hummer SUV like vehicle with one driver wearing a baseball cap. The car had red and white police lights and had JSEC wrapped on the side. It appeared to be a new car as the license plate was yellow. The car kept doing U-turns around the neighborhood and was driving slowly. Caller described that she believed it was due to the neighborhood employing a lot of landscapers and perhaps they were trying to intimidate.

It is a Security guy from Jewish Day camp All clear in Evanston","Evanston, IL on Oakton Street","False, ICE Sighting",,,Evanston,0,checked,,,,,
Chinatown ,7/15/2025 9:07pm,"07-14 Chinatown -Cermak-Chinatown Red Line stop, Chicago, IL 60616",7/14/2025 10:06pm,Monday,4PM-12AM,,"She saw a black and white K-9 unit loitering at Cermak and Clark at 4 pm. (About at Cermak-Chinatown Red Line stop.) She wasn’t able to tell if it was a CPD unit or otherwise, did not see activity happening.

Grace reported, no sign of them at the Cermak-Chinatown redline station near Cermak and Clark.","Cermak-Chinatown Red Line stop, Chicago, IL 60616","False, ICE Sighting",,,Bridgeport/Chinatown,0,checked,,,,,
Germantown Hill,7/15/2025 6:20pm,07-15 Germantown Hill-Rowan Oak,7/15/2025 6:20pm,Tuesday,8AM-4PM,,FSN: reporting a suspicious vehicle. Unmarked white mini van with a license plate that the caller reported to appear borrowed. it was spotted on Germantown Hill  IL headed towards Rowan Oak (south east of germantown hill) around 10 mins ago. There was a cage in the back of the van with a sign that said S53-44. there were 4 drivers all masked. They said that they were aware that sometimes police do trainings in the area according to one time he spoke with an officer in the local police station but he had never seen something like that.,Rowan Oak,Rumors,,,,,,,,,,
Chicago,7/15/2025 5:55pm,07-15 Chicago-Wintrust Arena,7/15/2025 5:55pm,Tuesday,8AM-4PM,,"“According to my coworkers who are in the Wintrust Arena, they saw three cars in front of the Marriott marques around 11am, another coworker saw some agents enter the Hyatt and others walking around the Wintrust, it is possible that there have been some meeting in the Marriot.”",Wintrust Arena,Rumors,,,,,,,,,,
Albany Park,7/15/2025 4:12pm,07-15 Albany Park-Gunnison and Talman,7/15/2025 4:12pm,Tuesday,8AM-4PM,,Turned out to be an investigation to a robbery,Gunnison and Talman,FALSE,,,,,,,,,,
Elmhurst,7/15/2025 3:42pm,07-15 Elmhurst-346 West Carol LN,7/15/2025 3:42pm,Tuesday,8AM-4PM,,FSN:ICE RAID HAPPENING RIGHT NOW346 WEST CAROL LN 60126  Maverick distribution Elmhurst il  a warehouse is in active raid right now Nadies sister has texted her and asked to report this to our hotline right now no further details other than  the owners not asking ICE for warrents and are allowing them inside the warehouse,346 West Carol LN,FALSE,,,,,,,,,,
Albany Park,7/14/2025 7:59pm,"07-14 Albany Park-N St Louis Ave & W Lawrence Ave, Chicago, IL 60625",7/14/2025 2:00pm,Monday,8AM-4PM,,"Confirmed  ICE sighting at Lawrence and St Luis “I spoke to businesses and two different businesses saw the ICE agents this morning just before 8 am.

There were four agents that they saw, three tall men in all gray with vests that said “police”, one with a green vest with gold lettering that the person could not see.

There were three cars they spotted, one white and one black that parked in front of the salon, and a third car that parked around the corner on Avers.

One person saw the agents go upstairs in the apartment above the salon and detain one person.“","N St Louis Ave & W Lawrence Ave, Chicago, IL 60625","Home Raid, ICE Sighting",,,Albany Park,1,checked,,,,,
Mt. Prospect,7/14/2025 7:53pm,"07-14 Mt. Prospect-1740 Dempster St
Mount Prospect, IL  60056
United States",7/14/2025 4:39pm,Monday,8AM-4PM,,"A gas station employee messaged me saying ICE is at his station right now (10:38) 

Here is some more details Casual clothing
2 agents
Vests
Tan/brown F150
Currently driving around the neighborhood after questioning someone at the gas station (not employee)","1740 Dempster St
Mount Prospect, IL  60056
United States",ICE Sighting,,,Elgin,0,checked,,,,,
Chicago-Uptown,7/14/2025 7:46pm,"07-12 Chicago-Uptown-1145 W Wilson Ave, Chicago, IL 60640",7/12/2025 10:24pm,Saturday,4PM-12AM,,"Observed a gray suv with “at least three shady looking guys inside it” driving slowly on sidewalks around campus, generally being inconsiderate 

Noted that the vehicle had white plates but did not observe the numbers

No word on equipment or additional activities
I have driven a few blocks around. I scootered around on campus and I don’t see this vehicle. Asked a few bystanders who didn’t see anything either

(Potential witness report, unconfirmed)
DR81907 gray RAV 4 

I’m going southbound on lake shore and just saw this car with a tiny DHS insignia (I 90 percent sure) driving. Believe it exited at Ontario st exit like 5 min ago
","1145 W Wilson Ave, Chicago, IL 60640","ICE Sighting, Rumors",,,,0,,,,,,
Melrose Park,7/14/2025 7:41pm,"07-12 Melrose Park-25th/Lake, 736 N 25 Ave, Melrose Park, IL 60160",7/12/2025 9:01pm,Saturday,8AM-4PM,,"Rep N. Hernandez got word about ?? at Don Alfredo’s via a picture  Her office went to go ask after the fact and the restaurant workers confirmed that men in fatigues, brandishing guns, and faces covered arrested and took one person in the parking lot. They never entered the restaurant. Her dist dir left info in case they needed to reach out. Just in case anyone reached out to the FSN","25th/Lake, 736 N 25 Ave, Melrose Park, IL 60160","ICE Sighting, Public Space Raid, Worksite Raid",,,,1,,,,,,
Bolingbrook,7/12/2025 8:48pm,"07-12 Bolingbrook- 365 Raider Way, Bolingbrook, IL 60440",7/12/2025 8:08pm,Saturday,8AM-4PM,,"possible ICE sighting from an APP they're using that reports ICE in their area. The report is currently active and says that there are ICE agents at 365 Raider Way, Bolingbrook, IL 60440 at the highschool. No details about the agents or the vehicles is provided in the report. False alarm. As of 2:20pm area is widely clear. Our team will monitor surrounding area."," 365 Raider Way, Bolingbrook, IL 60440","False, ICE Sighting, Rumors",,,,0,,,,,,
Downtown Chicago,7/12/2025 8:16pm,"07-12 Downtown Chicago-290 Lower Wacker Dr, Chicago, IL 60606",7/12/2025 7:59pm,Saturday,8AM-4PM,,"Ice spotted on lower wacker drive entering from 290 on the right hand side I counted about 20 men in black military gear About 15 minutes ago
18m","290 Lower Wacker Dr, Chicago, IL 60606","ICE Sighting, Rumors",,,,0,,,,,,
Chicago - South Loop,7/11/2025 11:31pm,07-11 Chicago - South Loop-16th and Wabash 60616,7/11/2025 11:31pm,Friday,4PM-12AM,,"Fire Stone Tire Shop in South Loop
16th and Wabash 60616
Parked Vehicle that said ""Department of Homeland Security""
Caller did not see agents or other people around vehicle
Caller was driving so didn't see much beside the vehicle",16th and Wabash 60616,"ICE Sighting, False",,,,,,,,,,
"Normal, IL ",7/11/2025 7:10pm,"07-10 Normal, IL - 1113 N Main St, Normal, IL 61761",7/10/2025 9:45pm,Thursday,8AM-4PM,,"reporting a possible ICE raid in Mexa Maya a restaurant in Bloomington/Normal  IL ( possible address 1113 N Main St, Normal, IL 61761). This was reported to her second hand by her boyfriend. The restaurant owners reached out to him to inform him of the raid approximately 7 mins ago. No description provided.

Team members saw nothing and staffs said they did not hear anything as well 

The restaurant's FB page said that the rumors were completely false. "," 1113 N Main St, Normal, IL 61761","False, ICE Sighting",,,,0,checked,,,,,
Andersonville,7/11/2025 5:32pm,07-11 Andersonville-60640 - between Balmoral and Summerdale,7/11/2025 4:25pm,Friday,8AM-4PM,,"FSN: ICE Sighting at 10:25am, 7/11 Andersonville, Chicago, 60640

+Getting into an unmarked vehicle, license plate was scratched out.
+3 men wore ambiguous vest that said ""police"", normal clothes under vests, had a bunch papers in hand when getting into vehicles
+ started driving north. 
+Had stopped at one restaurant on Clark, between Balmoral and Summerdale ave.



Later learned this was CPD, not ICE",60640 - between Balmoral and Summerdale,ICE Sighting,,,,,,,,,,
Downtown Chicago,7/10/2025 8:17pm,"07-10 Downtown Chicago-500 W Madison St, Chicago, IL 60661",7/10/2025 3:30pm,Thursday,8AM-4PM,,10 homeland security officers and a K9 dog by Ogilvie Metra train station near the French market. She said they’re basically waiting for passengers to get off. 10 agents  kaki bottoms black tops  dhs logo,"500 W Madison St, Chicago, IL 60661","Rumors, ICE Sighting",,,,0,checked,,,,,
Zion,7/10/2025 8:14pm,"07-10 Zion-1022 27th St Unit E, Zion, IL 60099",7/10/2025 4:51pm,Thursday,8AM-4PM,,"Video of a police office walking around the neighborhood. 

Appears to have been police and ???

","1022 27th St Unit E, Zion, IL 60099","False, Rumors, ICE Sighting",,,,0,,,,,,
Lake view ,7/10/2025 6:57pm,"07-10 Lake view - 5300-5398 W Drummond Pl, Chicago, IL 60639 (Drummond and Long)",7/10/2025 2:58am,Thursday,4PM-12AM,,"3 men wearing vests, some say police but some don’t, 
All of them are wearing regular clothes and baseball hats. Caller did not see anyone get taken but they seem to just be walking around the area.

No ICE or police present."," 5300-5398 W Drummond Pl, Chicago, IL 60639 (Drummond and Long)","False, ICE Sighting",,,Chicago NWS,0,checked,,,,,
"Joliet, IL ",7/9/2025 10:02pm,"07-09 Joliet, IL -152-198 Arch Ct, Joliet, IL 60432 (In Joliet on Cass and Arch)",7/9/2025 5:56pm,Wednesday,8AM-4PM,,"In Joliet on Cass and Arch

Ice batter rammed a family’s car- pulled out machine guns, and took the husband

Caller did not know the person who was taken, was just a witness

WWJ RR is there now with the person that witnessed it. Initial reports are they were pulled over at gun point, keys taken and one person detained. The passenger called the FSN and I believe she’s still on the phone or was when we responded. She said they were rammed from behind, taken out of the car at gunpoint and personal things taken, like the car keys. Seems extreme and possible Nava violations

Update: the car was registered in his name even though she was driving and even though she also has a final order of removal they were only focused on him. 

His immigration case was in NY and yes he had a pending u-visa but it also sounds like his asylum was denied prior to that u-visa.  It could be he already had a removal order
 
ICE did return the keys.  They left them inside the vehicle.

happened Joliet where many undocu ppl live and on a very public main street. A councilwoman saw the whole thing. Seems like they’re also scaring people w these tactics.

Country of Origin of detainee is Venezuela ","152-198 Arch Ct, Joliet, IL 60432 (In Joliet on Cass and Arch)","ICE Sighting, Public Space Raid",ICE Broadview Detention Facility,"Pulling up cars, Entering without consent",Aurora,1,checked,,,,,
Chicago - NWS,,"02-17 Chicago - NWS-7435 W Talcott Ave, Chicago, IL 60631",2/17/2025 9:37pm,Monday,8AM-4PM,,FSN:  A patient at Ascension Resurrection Emergency Room says ICE officers are present looking for someone,"7435 W Talcott Ave, Chicago, IL 60631",FALSE,,,Chicago NWS,,checked,,,,,
Summit,,02-22 Summit-Archer Ave ,2/22/2025 4:38pm,Saturday,8AM-4PM,,Report from one of Pilsen RRT leads: Summit Chamber of Commerce reporting ICE along Archer Ave,Archer Ave ,Rumors,,,Chicago SWS,,,,,,,
Berwyn,,05-20 Berwyn-3800 Gunderson Ave,5/20/2025 7:30pm,Tuesday,8AM-4PM,,FSN:  ICE sighting on the block of 3800 Gunderson Ave in Berwyn about 45 min ago.  About 5-6 agents knocking on a home with faces covered,3800 Gunderson Ave,ICE Sighting,,,Cicero/Berwyn,,checked,,,,,
Chicago - Little Village,,04-09 Chicago - Little Village-2700 W 24th St,4/9/2025 6:29pm,Wednesday,8AM-4PM,,"4 black sedans with agents in HSI vests at 2700 block of W 24th St. less than an hour ago. They are gone now but lingered for 20 minutes, looking towards the second floor of a building.",2700 W 24th St,ICE Sighting,,,Little Village,,,,,,,
Chicago - Little Village,,04-09 Chicago - Little Village-Lawndale and 25th ,4/9/2025 5:10pm,Wednesday,8AM-4PM,,"Area is clear- when we got there, there were only shady cars with tinted windows. We were told the officers were congregating outside the house but no one saw them knock",Lawndale and 25th ,ICE Sighting,,,Little Village,,checked,,,,,
Waukegan,,05-16 Waukegan-,5/16/2025 7:36pm,Friday,8AM-4PM,,"FSN:  Just an FYI a person was detained in Waukeegan, IL morning around 10:40am and it seems that the only thing in his record is having been denied DALE",,Home Raid,,,Waukegan,1,checked,,,,,
Chicago - North Lawndale ,,05-20 Chicago - North Lawndale -Harrison and Independence ,5/20/2025 4:21pm,Tuesday,8AM-4PM,,FSN: caller reporting an SUV possibly an Equinox on Harrison and Independence. Letters say DHS Federal Protection,Harrison and Independence ,ICE Sighting,,,,,,,,,,
Maywood,,03-15 Maywood-223 S 15th ave ,3/15/2025 3:43pm,Saturday,8AM-4PM,,FSN caller saying there’s ice agents outside this address in Maywood IL 223 south 15th ave ,223 S 15th ave ,Home Raid,,,Melrose Park/Oak Park,0,checked,,,,,
Chicago - NWS ,,02-25 Chicago - NWS -Archer and Harlem,2/25/2025 4:30pm,Tuesday,8AM-4PM,,"Another sighting around 10:30AM at Archer and Harlem by the ALDI. Appear to be federal agencies based on the badge and the Texas license plate on one of the trucks. They reportedly took somebody, and smashed the window of a van.",Archer and Harlem,ICE Sighting,,,Chicago NWS,,checked,,,,,
,,04-08 -,4/8/2025 3:36pm,Tuesday,8AM-4PM,,FSN: ICE knocking on doors by 32nd Ridgeway but they have already left.,,Home Raid,,,,,,,,,,
Elgin,,04-08 Elgin-,4/8/2025 3:45pm,Tuesday,8AM-4PM,,Elgin team here. We confirmed an arrest last night. We are still trying to reach the family of the person who was detained.,,Home Raid,,,Elgin,1,checked,,,,,
Cortland ,,05-09 Cortland -,5/9/2025 2:21pm,Friday,8AM-4PM,,One of our members called it in to ICIRR last night but at that time we had not verified it. I stopped to talk to his wife this morning and she confirmed. 5-6 unmarked cars surrounded the home as soon as her husband and his brother were in the truck. They were asked to turn off the truck and get out. The agent pulled out his phone and asked for her husband to confirm if that is him and he confirmed and then was handcuffed. His brother was asked about his status and he was able to show proof he is in the process of adjusting status. No warrants and they only allowed the brother to take a picture of the agent’s card.,,Home Raid,,,,1,checked,,,,,
Chicago - Chinatown ,,05-13 Chicago - Chinatown -Princeton and Archer,5/13/2025 2:53pm,Tuesday,8AM-4PM,,,Princeton and Archer,Public Space Raid,,,Bridgeport/Chinatown,3,checked,,,,,
Chicago - Little Village,,04-11 Chicago - Little Village-30th St and Millard ,4/11/2025 5:03pm,Friday,8AM-4PM,,,30th St and Millard ,Home Raid,,,Little Village,,checked,,,,,
Highwood ,,04-10 Highwood -,4/10/2025 8:00pm,Thursday,8AM-4PM,,"This is from Highwood, IL: https://www.instagram.com/reel/DIRasrKuStl/?igsh=d2JzamE0NWZiZ252",,Home Raid,,,Waukegan,1,checked,,,,,
Chicago - Union Station,,04-10 Chicago - Union Station-Union Station,4/10/2025 2:42pm,Thursday,8AM-4PM,,I spotted 3 ice abductors at Chicago union station near the Jackson entrance. One woman with brown hair. two white men. wearing bests that says police in big letters and department of homeland security in small letters. around 835 am. I tried following them but lost them.,Union Station,ICE Sighting,,,Aurora,0,checked,,,,,
Chicago - NWS,,03-04 Chicago - NWS-Evergreen and Homan,3/4/2025 2:13pm,Tuesday,8AM-4PM,,"FSN: around 8:13am on Evergreen and Homan several undercover cars that came together really fast with militarized equipment

Family of 3 were approached. Saw the man handcuffed.

3408 Evergreen or 3402 Evergreen",Evergreen and Homan,ICE Sighting,,,Chicago NWS,,,,,,,
Chicago - North Lawndale,,02-25 Chicago - North Lawndale- Homan and Congress,2/25/2025 2:00pm,Tuesday,8AM-4PM,,"Confirmed HSI and US Marshalls. We’re trying to get more information now. The team has identified 8 vehicles so far that were part of the operation at Homan and Congress/Van Buren. Here are photos of the rest. Most have left the location by now, so please be on the lookout for them.
", Homan and Congress,Home Raid,,,Little Village,,checked,,,,,
Minooka,,05-21 Minooka-1510 Cargo Lane,5/21/2025 3:23pm,Wednesday,8AM-4PM,,"Trader Joe's Warehouse/ WCD 1510 Cargo Lane Minooka, Illinois - Agents accompanied by FBI detained 1 make Cipri Guadalupe as he was leaving 3rd shift. 
Agents attempted to enter & the security/ LP refused access without a warrant. The agents returned to the parking lot & approached another LP & walked to the employee exit with that LP. Cipri was detained as he was coming out. 
We have a community navigator who works there on site 1st shift. 
He got me the additional details, issued more kyr & FSN info &  relative stated he prefers to give Cipri's spouse information to call in",1510 Cargo Lane,Worksite Raid,,,SW Suburbs,1,checked,,,,,
Bolingbrook,,04-11 Bolingbrook-,4/11/2025 5:04pm,Friday,8AM-4PM,,Attempted home raid at 7AM,,Home Raid,,,SSIP,0,checked,,,,,
Chicago,,05-17 Chicago-LaSalle and Ohio,5/17/2025 4:24pm,Saturday,8AM-4PM,,FSN: caller saying there are ICE agents outside the hotel on LaSalle and Ohio,LaSalle and Ohio,ICE Sighting,,,,,,,,,,
Chicago - NWS,,03-10 Chicago - NWS- Central and Montrose,3/10/2025 9:20pm,Monday,4PM-12AM,,ICE spotted getting back on their vans by Central and Montrose, Central and Montrose,ICE Sighting,,,Chicago NWS,,checked,,,,,
Chicago - North Lawndale ,,05-22 Chicago - North Lawndale -24th and Central,5/22/2025 2:29pm,Thursday,8AM-4PM,,,24th and Central,ICE Sighting,,,Little Village,,checked,,,,,
Chicago - SWS,,02-26 Chicago - SWS-51st and St. Louis,2/26/2025 2:57pm,Wednesday,8AM-4PM,,"Hi all- a coworker of mine saw ?? outside one of the ACERO schools on 51st & St Louis this morning. She spoke to the assistant principal, and the principal, confirmed it was ??. The information they shared with her was that a father was dropping off his kids when he was approached by the agents. The principal shared that according to ??, they had a warrant that no one saw because the agents did not show it to the principal. There was a family member of the person detained who also shared that all the information she got from them was that they had a warrant, and he's getting deported. The principal will send emails to parents to notify them about the situation. As of 8:29am, ?? was still outside the school.",51st and St. Louis,Public Space Raid,,,Chicago SWS,1,checked,,,,,
Chicago - NWS,,05-07 Chicago - NWS- Pulaski & Avondale,5/7/2025 5:00am,Wednesday,4PM-12AM,,"“This is hours delayed at this point as it may have happened overnight or yesterday evening, but just saw a few FB community posts about ICE being at the irving park blue line stop at least 10-8 hours ago—a van on Pulaski & Avondale. Threads said folks called the ICIRR hotline, but curious if anyone here has heard anything further.”", Pulaski & Avondale,ICE Sighting,,,Chicago NWS,,,,,,,
Midway ,,05-13 Midway -,5/13/2025 9:59pm,Tuesday,8AM-4PM,,"Someone just reached out to us, last night around 9:30pm ICE agents visited their previous home. They had a document with name and photo, mentioning court. Neighbors told agents the person no longer lives there and did not give any other info. I spoke to them about KYRs, is there a Midway RR I can connect them to?",,Home Raid,,,Chicago SWS,,checked,,,,,
Cicero,,03-03 Cicero-21st and 48th ,3/3/2025 3:22pm,Monday,8AM-4PM,,Ice presence confirmed on 21st and 48th in Cicero. 3 cars and 6-8 agents.  ,21st and 48th ,Home Raid,,,Cicero/Berwyn,1,checked,,,,,
Chicago - Little Village,,04-16 Chicago - Little Village-22nd and California ,4/16/2025 2:29pm,Wednesday,8AM-4PM,,,22nd and California ,ICE Sighting,,,Little Village,0,checked,,,,,
Hickory Hills ,,05-13 Hickory Hills -8856 W 87th St ,5/13/2025 5:22pm,Tuesday,8AM-4PM,,"Detainment around 8:30am this morning in Hickory Hills, IL. Detainee was at a carwash at 8856 W 87th street when two agents -- both in regular cars -- approached. One was in plain clothes. Unmarked vehicles. Detainee has been taken for processing at Brasil, Indiana. Note that the detainee had a work permit and I believe (though I could have misheard) a pending asylum claim. If one of the administrators could follow up with the family, please reach out.",8856 W 87th St ,Public Space Raid,,,,1,checked,,,,,
Downtown ,,05-13 Downtown -Brown Line,5/13/2025 10:50pm,Tuesday,4PM-12AM,,FSN: 4 officers at State and Lake Brown Line. Vests say Burou of anti Terrorism. They are claiming to be looking for someone in specific,Brown Line,FALSE,,,Other,,checked,,,,,
Addison,,04-09 Addison-Lake Street,4/9/2025 6:26pm,Wednesday,8AM-4PM,,https://www.facebook.com/share/p/1DRhFVesaV/,Lake Street,Home Raid,,,DuPage,0,checked,,,,,
Chicago - SWS,,05-14 Chicago - SWS-65th and Harlem,5/14/2025 10:02pm,Wednesday,4PM-12AM,,Text: my brother just texted me. He's on his way to work and he said that there are three homeland security Tahoes with males inside wearing ice vest on 65th and Harlem. Traveling south,65th and Harlem,ICE Sighting,,,Chicago SWS,,,,,,,
Glen Ellyn,,03-07 Glen Ellyn- 25 Briar St,3/7/2025 3:46pm,Friday,8AM-4PM,,"On the phone with a person who called the FSN.  Loved one taken at 8:30am from 25 Briar St, Glen Ellyn, IL 60137", 25 Briar St,Home Raid,,,,1,checked,,,,,
Broadview,,05-21 Broadview-2600 S 25th ave,5/21/2025 3:02pm,Wednesday,8AM-4PM,,,2600 S 25th ave,ICE Sighting,,,Melrose Park/Oak Park,,,,,,,
Bensenville,,05-13 Bensenville-6000 Moms ,5/13/2025 4:47pm,Tuesday,8AM-4PM,,"FSN: ICE appears to be in Bensenville, IL.  

Someone from 6000 Moms in Wheaton, IL called to let us know of someone detained and. someones house being visited just now.",6000 Moms ,Home Raid,,,,1,checked,,,,,
Blue Island,,05-01 Blue Island-139th and Seely St,5/1/2025 4:15am,Thursday,4PM-12AM,,,139th and Seely St,ICE Sighting,,,Pullman,,checked,,,,,
Chicago - NWS,,04-30 Chicago - NWS-3044 N Kimball ,4/30/2025 3:07pm,Wednesday,8AM-4PM,,5 DEA agents,3044 N Kimball ,FALSE,,,Albany Park,,,,,,,
Elgin,,05-15 Elgin-,5/15/2025 5:30pm,Thursday,8AM-4PM,,"Confirmed ICE sighting in Elgin. Our team canvassed the area. To our knowledge, no arrests. About 6 officers, green vest and they had like a black Tahoe. A neighbor confirmed they knocked on a door around 11:30 am",,ICE Sighting,,,Elgin,0,checked,,,,,
Hanover ,,05-13 Hanover -1525 E Lake St,5/13/2025 1:59pm,Tuesday,12AM-8AM,,"Investigated this between 8:30 and 9 today. Vehicle was gone but several people were interviewed. ICE has been spotted there before. However, this one report was of only one suspicious person and one van. KYR info was provided",1525 E Lake St,ICE Sighting,,,Elgin,,checked,,,,,
Aurora,,04-09 Aurora-1232 Gates,4/9/2025 5:46pm,Wednesday,8AM-4PM,,"“ICE was in Aurora about an hour ago. Looking for a man, who no longer lives there.  They didn't open the door.
5 trucks. Bea from Family Focus was notified and went to talk to family. Family is scared, ICE will return.”",1232 Gates,Home Raid,,,DuPage,0,checked,,,,,
Chicago - NWS,,03-05 Chicago - NWS-Albany Park ,3/5/2025 4:35pm,Wednesday,8AM-4PM,,False alarm. Talked to a worker who said a blue uniformed cop stopped in to ask for the manager. Manager was out so the cop left.,Albany Park ,FALSE,,,Chicago NWS,,checked,,,,,
Bensenville,,04-08 Bensenville-,4/8/2025 2:00pm,Tuesday,8AM-4PM,,,,Home Raid,,,,,,,,,,
Chicago - SWS,,04-16 Chicago - SWS-47th and Sacramento,4/16/2025 2:20pm,Wednesday,8AM-4PM,,Person grabbed from porch as he was heading to work. ,47th and Sacramento,Home Raid,,,Chicago SWS,1,checked,,,,,
Hodgkins,,"04-08 Hodgkins-1 ups Wy, Hodgkins ",4/8/2025 7:25pm,Tuesday,8AM-4PM,,"FSN: Two black vans parked outside 277 Quincy St.  Caller stated they did not have warrants.  They did not enter but stayed there for over an hour. License Plates:
HWY5428 and JGM7442.","1 ups Wy, Hodgkins ",ICE Sighting,,,,,,,,,,
Addison,,04-09 Addison-,4/9/2025 5:40pm,Wednesday,8AM-4PM,,https://www.facebook.com/groups/530731200025591/permalink/591205137311530/?mibextid=rS40aB7S9Ucbxw6v,,Home Raid,,,DuPage,,checked,,,,,
Chicago - NWS,,04-24 Chicago - NWS-2311 N Keyston,4/24/2025 11:15pm,Thursday,4PM-12AM,,"One of the warehouse tenants came in to get us and and gave us  some descriptions:

-US Marshall vest 
-Black sports car 
-Grey Nissan pathfinder 
-Dodge charger 
-all unmarked 

Talked to the neighbors, they said it was la migra. 
They left North on keystone but were gone by the time we got there.",2311 N Keyston,Home Raid,,,Chicago NWS,1,checked,,,,,
Chicago - NWS,,05-04 Chicago - NWS-Wabansia and Damen,5/4/2025 10:49pm,Sunday,4PM-12AM,,FSN: Caller saying vehicle with DHS signage is in front of Kensington School in Lincoln Park by Wabansia and Damen. License PlateG625742,Wabansia and Damen,ICE Sighting,,,Chicago NWS,,,,,,,
,,04-08 -,4/8/2025 3:00pm,Tuesday,8AM-4PM,,ICE knocking doors in 30 St an Pulaski. They're knocking on several doors.,,Home Raid,,,Chicago SWS,,,,,,,
Chicago - Little Village,,04-08 Chicago - Little Village-21st and Washtenaw,4/8/2025 4:30pm,Tuesday,8AM-4PM,,"Driving on Western Ave toward Pilsen. 
 https://www.facebook.com/share/p/15CthggJcP/?mibextid=wwXIfr",21st and Washtenaw,ICE Sighting,,,Little Village,,checked,,,,,
Chicago - SWS,,04-28 Chicago - SWS-51st and Elizabeth,4/28/2025 1:38pm,Monday,12AM-8AM,,,51st and Elizabeth,ICE Sighting,,,Chicago SWS,,,,,,,
Schiller Park,,"02-26 Schiller Park-9511 Ainslie St, Schiller Park, IL 60176
",2/26/2025 9:30pm,Wednesday,8AM-4PM,,"Hey y’all, I’m from the 33rd ward office. We just received a call that some ICE officers visited a company called E.J Basler CO in Shriller Park giving them a “notice” on how to make sure your employees are documented. The management called us to get information on how to protect their employees which we gave. Some of these employees live in this ward. I am reaching out to see if anyone had connecting a to a nearby rapid response team in this area of the suburbs.","9511 Ainslie St, Schiller Park, IL 60176
",I-9 Audit,,,Other,,checked,,,,,
Elgin,,03-06 Elgin-,3/6/2025 3:00pm,Thursday,8AM-4PM,,Pending charges,,Home Raid,,,Elgin,1,checked,,,,,
